"id","mean_gs","sd","skewness","kurtosis","current_max","current_mean","current_min","gebco","x","y","sample_type"
1292,3.58,1.7,2.33,8.06,0.096790604293346,0.068712219595909,0.035807963460684,-232,-59.4049999989614,44.174999999789,"Grab Van Veen"
1293,3.7,1.52,2.54,9.76,0.09081744402647,0.067307732999325,0.037576526403427,-233,-59.4583299991164,44.174999999912,"Grab Van Veen"
1295,2.79,1.38,2.59,13.82,0.086857862770557,0.066627070307732,0.038459677249193,-199,-59.4999999982209,44.1550000004624,"Grab Van Veen"
1296,0.5,1.61,0.25,9.99,0.084546580910683,0.068221069872379,0.042877171188593,-133,-59.5833299997674,44.1666700003846,"Grab Van Veen"
1298,3.32,1.82,1.74,6.78,0.095440156757832,0.079332634806633,0.052238889038563,-116,-59.7166699989722,44.1666700007242,"Grab Van Veen"
1299,-5.5,0.26,0,1.96,0.128795996308327,0.096572130918503,0.057722631841898,-154,-59.7416699988169,44.2500000006288,"Grab Van Veen"
1300,5.18,2.31,0.86,7.01,0.115675620734692,0.087403476238251,0.053194295614958,-192,-59.6333299985765,44.2583299992872,"Grab Van Veen"
1301,5.03,2.1,0.99,7.08,0.111798293888569,0.083597347140312,0.05305939167738,-197,-59.5550000006908,44.2633300002639,"Grab Van Veen"
1302,3.49,2,1.34,9.93,0.110337518155575,0.074133694171906,0.041202798485756,-230,-59.3833299986166,44.2616700006626,"Grab Van Veen"
1303,3.78,1.39,2.73,11.47,0.108860462903976,0.071635901927948,0.039784200489521,-222,-59.3416699978719,44.2666700002427,"Grab Van Veen"
1304,4.01,1.56,2.62,9.38,0.102668948471546,0.06691450625658,0.035851955413818,-244,-59.3083299998266,44.2583300000219,"Grab Van Veen"
1305,4.13,2.09,1.69,14.14,0.091761991381645,0.062841400504112,0.037657178938389,-202,-59.1666699985298,44.2499999998659,"Grab Van Veen"
1307,0.25,2.95,-0.16,2.36,0.117420502007008,0.090741194784641,0.065549552440643,-106,-58.9250000004168,44.3333299997041,"Grab Van Veen"
1308,2.62,1.18,0.38,30.12,0.108829371631145,0.07806134223938,0.04701815918088,-161,-59.0333299983167,44.3333299995896,"Grab Van Veen"
1309,1.46,0.64,-0.28,5.12,0.112894490361214,0.079115614295006,0.046723965555429,-92,-59.0999999992714,44.3500000004805,"Grab Van Veen"
1310,3.07,1.32,3.19,15.44,0.112990379333496,0.07619746774435,0.043337669223547,-195,-59.1499999984841,44.3333299994581,"Grab Van Veen"
1312,2.55,1.21,1.47,18.92,0.106156922876835,0.068322293460369,0.037674434483051,-140,-59.224999999148,44.3000000005043,"Grab Van Veen"
1313,-2.87,3.06,0.3,1.62,0.121538691222668,0.080475084483624,0.048173017799854,-104,-59.2583299986364,44.3333299992245,"Grab Van Veen"
1314,5.45,2.19,0.66,2.43,0.124627985060215,0.082058645784855,0.04912156239152,-203,-59.2999999999883,44.333329999403,"Grab Van Veen"
1315,-0.68,3.33,-0.23,2.55,0.133095636963844,0.089858517050743,0.056549344211817,-216,-59.3416699996499,44.333330001179,"Grab Van Veen"
1316,5.9,2.99,0.76,4.78,0.137457758188248,0.096776209771633,0.064653776586056,-212,-59.4499999992447,44.3333300011217,"Grab Van Veen"
1317,2.81,2,1.85,6.43,0.143833369016647,0.104179888963699,0.071208983659744,-209,-59.5166699999858,44.3333300000796,"Grab Van Veen"
1319,-0.17,3.25,0.12,3.02,0.147897973656654,0.104310728609562,0.065675899386406,-160,-59.6216699990251,44.333330001121,"Grab Van Veen"
1320,2.52,2.01,1.81,6.78,0.162573993206024,0.112979598343372,0.066042691469193,-180,-59.6883299993608,44.3333299987799,"Grab Van Veen"
1321,3.12,1.17,3.59,18.96,0.167698934674263,0.117080956697464,0.067827418446541,-166,-59.7383299985394,44.3333300002681,"Grab Van Veen"
1322,3.1,1.17,1.82,19.62,0.174249112606049,0.122711330652237,0.080226667225361,-120,-59.7333299979535,44.4166700003974,"Grab Van Veen"
1324,1.79,1.12,-1.35,13.11,0.174441933631897,0.131078124046326,0.099412851035595,-72,-59.4666699996103,44.4416700009158,"Grab Van Veen"
1327,2.93,1.28,1.91,18.87,0.159392789006233,0.120912440121174,0.092096097767353,-97,-59.3249999989193,44.4366700010232,"Grab Van Veen"
1328,4.7,1.87,1.55,4.57,0.158237233757973,0.118567951023579,0.085818037390709,-145,-59.3033299999076,44.4166699997426,"Grab Van Veen"
1329,-3.39,2.83,0.68,3.19,0.145945012569427,0.104835413396358,0.071220971643925,-174,-59.2666699987329,44.3916699997799,"Grab Van Veen"
1330,2.89,1.74,2.47,9.21,0.136072561144829,0.093578793108463,0.057069752365351,-166,-59.216669999146,44.383329999659,"Grab Van Veen"
1331,-1.53,3.12,-0.19,1.33,0.121673092246056,0.090375140309334,0.056821972131729,-95,-59.0916700001369,44.4000000000178,"Grab Van Veen"
1332,1.12,1.14,-2.62,10.92,0.119387701153755,0.095925755798817,0.071506939828396,-59,-59.1166699993481,44.5000000009513,"Grab Van Veen"
1333,1.12,1.11,-1.43,12.03,0.156124070286751,0.124025017023087,0.105749264359474,-57,-59.3499999985839,44.4999999995432,"Grab Van Veen"
1334,1.19,1.48,-1.37,10.77,0.149358794093132,0.116665884852409,0.091713309288025,-50,-59.5833299991012,44.5000000005072,"Grab Van Veen"
1335,-3.55,2.69,1.39,3.36,0.150240167975426,0.114081926643848,0.085414990782738,-48,-59.6999999993452,44.4999999995591,"Grab Van Veen"
1336,1.04,4.3,-0.49,2.22,0.129007756710052,0.106938585639,0.069650247693062,-188,-59.1833299991564,44.9083299994398,"Grab Van Veen"
1337,-1.28,2.78,0.27,2.6,0.136158332228661,0.116564720869064,0.084894135594368,-129,-59.0750000001167,44.924999999942,"Grab Van Veen"
1338,3.47,3,-0.28,4.21,0.116484075784683,0.094682142138481,0.071998775005341,-97,-59.0333299994549,45.0833300003639,"Grab Van Veen"
1339,1.56,2.22,0.17,8.25,0.117630459368229,0.102006658911705,0.068591542541981,-262,-59.0416699993702,44.833329999381,"Grab Van Veen"
1340,1.56,2.21,0.09,8.45,0.122749418020248,0.102534286677837,0.063431054353714,-217,-59.1166699984607,44.8250000002881,"Grab Van Veen"
1342,4.32,2.69,0.59,4.21,0.11338384449482,0.089856021106243,0.051552332937717,-226,-59.2166699991565,44.8333300007159,"Grab Van Veen"
1343,5.72,2.2,0.09,2.23,0.104520581662655,0.080184288322926,0.046395715326071,-283,-59.2833299992472,44.8333299998792,"Grab Van Veen"
1345,6.3,1.72,0.56,3.16,0.076041169464588,0.057167425751686,0.03856348991394,-154,-59.4583299996582,44.8333300005556,"Grab Van Veen"
1346,6.67,2.6,0.81,5.26,0.073884919285774,0.055978402495384,0.037651970982552,-247,-59.4833299990825,44.8333299991709,"Grab Van Veen"
1347,3.47,2.55,1.14,3.31,0.072360672056675,0.055379711091518,0.037169829010963,-260,-59.49999999988,44.8333299998247,"Grab Van Veen"
1348,6.53,1.6,0.1,3.99,0.067017085850239,0.049895253032446,0.031383447349072,-163,-59.6249999984325,44.8416700002791,"Grab Van Veen"
1349,1.47,4.66,0.17,1.92,0.109486430883408,0.084734283387661,0.056824695318937,-205,-59.8416699976405,44.9166700002241,"Grab Van Veen"
1350,-5.44,0.37,1.06,13.15,0.307359546422958,0.258759349584579,0.225436151027679,-109,-60.0499999990524,44.9999999995337,"Grab Van Veen"
1351,1.52,4.79,0.13,2.07,0.282160341739655,0.238585323095322,0.207329943776131,-154,-60.0083299982635,45.0000000005423,"Grab Van Veen"
1352,5.56,2.57,0.74,4.84,0.196299806237221,0.16911669075489,0.143530994653702,-145,-59.8916699988461,45.0000000003106,"Grab Van Veen"
1354,2.69,2.19,0.44,7.29,0.101229935884476,0.074283726513386,0.041221026331186,-154,-59.7416699995812,45.0000000001428,"Grab Van Veen"
1355,-5.1,0.62,0.49,3.69,0.093393333256245,0.06190200150013,0.027111215516925,-153,-59.6583299999587,44.9999999997312,"Grab Van Veen"
1356,5.35,2.2,0.71,2.33,0.097283862531185,0.065082527697086,0.029099760577083,-100,-59.5833299985916,44.9999999990792,"Grab Van Veen"
1357,-4.08,2.51,1.8,4.55,0.101259544491768,0.068028375506401,0.033524941653013,-152,-59.5416699990536,45.0166700006273,"Grab Van Veen"
1358,5.62,2.82,0.71,4.51,0.101768374443054,0.068198956549168,0.033877216279507,-104,-59.5166699979154,45.0166700004683,"Grab Van Veen"
1359,2.62,1.47,2.12,15.93,0.103871583938599,0.075189702212811,0.038514029234648,-162,-59.4249999982917,44.9833300000116,"Grab Van Veen"
1360,3.25,2.17,1.47,5.4,0.110644333064556,0.080075137317181,0.044894501566887,-134,-59.3666700003046,45.0000000000149,"Grab Van Veen"
1361,-0.09,2.84,-0.31,2.83,0.117120154201984,0.087628938257694,0.053989000618458,-88,-59.2666699986036,45.000000000198,"Grab Van Veen"
1362,2.68,1.4,1.7,15.67,0.132589817047119,0.113733567297459,0.087379522621632,-110,-59.0499999984948,44.983330000051,"Grab Van Veen"
1363,-2.42,3.2,1.18,3.13,0.132747784256935,0.115017473697662,0.088397406041622,-150,-59.0499999995093,44.9666699993897,"Grab Van Veen"
1364,0.78,2.97,-0.49,2.16,0.146504566073418,0.124782554805279,0.095683678984642,-126,-58.9583299989234,44.9883299992474,"Grab Van Veen"
1365,-2.32,3.51,0.24,1.12,0.1703070551157,0.137013420462608,0.098198309540749,-114,-58.8583299997275,45.0116700004033,"Grab Van Veen"
1367,-1.78,3.19,-0.06,1.15,0.17377083003521,0.138403922319412,0.09672449529171,-79,-58.7666699997999,45.0833300003666,"Grab Van Veen"
1368,-4.43,1.22,3.32,17.44,0.103357315063477,0.082712449133396,0.05979772284627,-95,-58.7666699986517,45.2000000009382,"Grab Van Veen"
1369,-3.36,2.68,0.94,6.27,0.076589860022068,0.062394291162491,0.046199724078178,-105,-58.7666699990163,45.2500000008424,"Grab Van Veen"
1371,-4.96,1.39,1.94,19.63,0.076464094221592,0.049400050193071,0.028186671435833,-117,-58.7666699998036,45.3666699990581,"Grab Van Veen"
1372,-5.27,0.79,2.76,45.96,0.077892042696476,0.049769893288612,0.027794372290373,-84,-58.7666699985331,45.38333000052,"Grab Van Veen"
1374,-4.55,2.29,1.3,8.23,0.091399937868118,0.054333835840225,0.027738220989704,-78,-58.7666699995301,45.4500000011457,"Grab Van Veen"
1375,2.88,1.47,1.68,15.15,0.082829251885414,0.051137406378984,0.0330526009202,-119,-58.7666699992292,45.5866700012002,"Grab Van Veen"
1376,2.3,1.11,4.27,28.06,0.083995684981346,0.051408518105745,0.032693054527044,-120,-58.7666699985343,45.5833299997471,"Grab Van Veen"
1382,0.65,0.9,-0.71,6.76,0.178245723247528,0.152803510427475,0.123443029820919,-78,-58.6416699986804,45.1333299994716,"Grab Van Veen"
1390,1.07,0.76,-0.53,9.31,0.1248789280653,0.099684752523899,0.083030767738819,-57,-59.2333299994604,44.5833300007088,"Grab Van Veen"
1391,4.82,2.3,0.73,2.59,0.108608476817608,0.085814416408539,0.05130698159337,-305,-59.1083299996163,44.7666699996945,"Grab Van Veen"
1392,5.02,2.78,0.68,4.5,0.10672152787447,0.08326817303896,0.048927824944258,-230,-59.1583300001639,44.7833300011385,"Grab Van Veen"
1394,2.94,2.39,1.14,7.49,0.097241058945656,0.068953491747379,0.045185957103968,-122,-59.2333299989071,44.7416699998133,"Grab Van Veen"
1395,-2.82,2.53,0.91,2.23,0.096895404160023,0.070624448359013,0.046931277960539,-156,-59.2749999980142,44.7583300003559,"Grab Van Veen"
1396,4.52,2.5,0.96,2.48,0.074879832565784,0.051193330436945,0.040099397301674,-175,-59.3999999996575,44.7583300011958,"Grab Van Veen"
1397,4.76,3.1,0.75,4.46,0.066788516938686,0.04727490618825,0.036846108734608,-196,-59.4616699987898,44.7500000001278,"Grab Van Veen"
1398,1.08,1.22,-1.86,6.79,0.062020547688007,0.044802077114582,0.0320711620152,-205,-59.541669999394,44.7499999996671,"Grab Van Veen"
1399,5.51,2.6,-0.21,3.25,0.063353478908539,0.045536063611507,0.031951930373907,-221,-59.549999999112,44.7166700006603,"Grab Van Veen"
1400,5.91,3.4,0.37,3.8,0.064332790672779,0.044969029724598,0.032227214425802,-152,-59.5999999986073,44.7500000005532,"Grab Van Veen"
1401,1.08,1.19,-1,7.2,0.064865760505199,0.0501275844872,0.03541636839509,-168,-59.7049999992072,44.7500000011819,"Grab Van Veen"
1402,2.66,2.21,-0.37,8.7,0.076583005487919,0.057834755629301,0.04244015738368,-116,-59.7066699984433,44.6666700000222,"Grab Van Veen"
1403,3.37,2.33,1.58,4.5,0.077247373759747,0.05724573507905,0.040787633508444,-206,-59.6749999985742,44.67667000021,"Grab Van Veen"
1404,4.03,2.72,0.99,2.62,0.068719625473022,0.049741182476282,0.034024771302938,-174,-59.6333299986628,44.6916700005175,"Grab Van Veen"
1405,4.22,3.18,0.68,3.9,0.067977055907249,0.04914940521121,0.033426087349653,-203,-59.5916699989459,44.6933299990664,"Grab Van Veen"
1406,1.59,2.58,0.22,5.66,0.066165633499622,0.047754347324371,0.035170633345842,-106,-59.4999999989269,44.6933300007546,"Grab Van Veen"
1407,1.88,1.56,2.72,13.71,0.069653920829296,0.049943763762712,0.038115993142128,-169,-59.4749999989462,44.6916699992809,"Grab Van Veen"
1408,1.88,1.54,1.44,14.55,0.077761143445969,0.058374918997288,0.047067880630493,-96,-59.4416699987797,44.6833299999929,"Grab Van Veen"
1410,1.75,1.89,1.04,9.56,0.098424725234509,0.073197759687901,0.060606215149164,-205,-59.2666700000021,44.6749999994846,"Grab Van Veen"
1412,4.89,2.42,0.85,6.02,0.097727365791798,0.072279170155525,0.050861764699221,-218,-59.2083299979857,44.691670000046,"Grab Van Veen"
1415,5.67,2.3,0.3,2.16,0.085193127393723,0.064791306853294,0.040347825735807,-160,-59.0416699982814,44.6783300004859,"Grab Van Veen"
1416,6.05,3.08,0.57,3.84,0.080037303268909,0.061893898993731,0.039671521633863,-224,-59.0166699998429,44.6833300001889,"Grab Van Veen"
1419,2.7,1.3,1.71,19.04,0.053219556808472,0.042445193976164,0.034729436039925,-181,-58.7166699996145,44.7166700001129,"Grab Van Veen"
1421,0.58,2.1,-1.46,3.85,0.049887999892235,0.042275160551071,0.038019362837076,-80,-58.6166699998308,44.6666699997669,"Grab Van Veen"
1422,0.58,2.1,-0.74,3.92,0.06403523683548,0.052974749356508,0.040584392845631,-85,-58.6666699994043,44.7666699998476,"Grab Van Veen"
1423,4.02,1.97,1.85,5.5,0.10472859442234,0.079831063747406,0.056553713977337,-215,-58.758330000089,44.8333299992824,"Grab Van Veen"
1425,1,2.87,-0.72,3.44,0.155245408415794,0.129235491156578,0.096278451383114,-118,-58.9166699987225,45.0333300008708,"Grab Van Veen"
1426,-0.01,3.89,-0.48,1.89,0.14970326423645,0.120872475206852,0.086357772350311,-83,-58.8833299985888,45.0666700006448,"Grab Van Veen"
1427,-5.05,1.54,3.93,17.89,0.075620986521244,0.060466062277555,0.042771875858307,-84,-58.8916699999415,45.2499999999905,"Grab Van Veen"
1428,-0.01,3.89,-0.25,1.91,0.072384350001812,0.056434236466885,0.041645050048828,-86,-58.8833299989157,45.2833300002681,"Grab Van Veen"
1429,2.61,1.33,3.37,17.63,0.079318970441818,0.060557805001736,0.045390889048576,-117,-58.8999999982477,45.3333300007751,"Grab Van Veen"
1432,-4.9,1.92,3.07,10.76,0.103691972792149,0.068827442824841,0.043302047997713,-147,-58.8833300003659,45.4833300001571,"Grab Van Veen"
1433,2.61,1.31,1.8,19.05,0.103143617510796,0.066725730895996,0.04179048910737,-93,-58.883329999292,45.5166700003508,"Grab Van Veen"
1434,-4.9,1.94,1.49,10.38,0.0988844409585,0.063702963292599,0.040120497345924,-195,-58.8833299980173,45.5499999998753,"Grab Van Veen"
1435,2.53,1.77,0.78,10.81,0.094558097422123,0.061640329658985,0.040185377001762,-126,-58.8833299988704,45.5666699995362,"Grab Van Veen"
1436,5.82,3.54,0.5,3.05,0.088450446724892,0.06076842546463,0.043040245771408,-211,-58.8833299981243,45.6166700000253,"Grab Van Veen"
1437,5.82,2.72,0.84,5.4,0.067765757441521,0.057311125099659,0.049018383026123,-240,-58.8749999987317,45.7000000010029,"Grab Van Veen"
1439,2.83,1.7,1.81,10.37,0.103773757815361,0.072953931987286,0.052064422518015,-169,-59.0083299996951,45.6166700003397,"Grab Van Veen"
1440,2.83,1.68,0.95,10.9,0.122605487704277,0.086437046527863,0.062062237411737,-149,-58.999999998994,45.5333300004587,"Grab Van Veen"
1441,-4.93,1.7,3.6,15.2,0.119057074189186,0.094325266778469,0.073646850883961,-108,-59.0000000003014,45.4216699998763,"Grab Van Veen"
1442,-2.74,3.44,0.43,2.41,0.107283852994442,0.088967315852642,0.073165073990822,-122,-58.9999999992522,45.3716699999063,"Grab Van Veen"
1444,-5.27,0.87,5.78,42.09,0.142545282840729,0.122102074325085,0.094151258468628,-110,-58.9916699994535,44.9916699999681,"Grab Van Veen"
1445,2.07,1.94,2.03,8.65,0.135598883032799,0.115629956126213,0.087886050343513,-166,-59.0183299984518,44.9149999996419,"Grab Van Veen"
1446,-4.93,1.48,3.54,14.85,0.113742925226688,0.098882287740707,0.069516278803349,-131,-59.0116699976607,44.833330000453,"Grab Van Veen"
1447,2.59,2.21,1.17,4.96,0.091953553259373,0.074151553213596,0.047525402158499,-245,-58.9933299984256,44.7583300002364,"Grab Van Veen"
1448,6.44,2.23,-0.14,2.36,0.077234916388988,0.059115465730429,0.038412846624851,-145,-58.9883299999242,44.6999999996837,"Grab Van Veen"
1449,3.87,2.13,1.6,4.56,0.107462741434574,0.087900497019291,0.054932944476604,-285,-59.0599999989394,44.7833299993432,"Grab Van Veen"
1450,1.2,1.44,0.84,15.9,0.126146569848061,0.108261995017529,0.074930921196938,-189,-59.0749999986744,44.8583300008053,"Grab Van Veen"
1451,0.14,2.36,-0.43,4.61,0.13290548324585,0.113091669976711,0.080153740942478,-103,-59.1016699986794,44.9166700007513,"Grab Van Veen"
1453,-0.44,3.42,-0.31,1.82,0.098507910966873,0.078832514584064,0.06378735601902,-120,-59.1333299983518,45.2166700004889,"Grab Van Veen"
1454,-0.44,3.41,-0.15,1.82,0.102354981005192,0.085116676986217,0.070473298430443,-121,-59.0999999993793,45.2416699990502,"Grab Van Veen"
1455,-0.88,3.13,-0.21,1.38,0.122659005224705,0.102552182972431,0.084586121141911,-86,-59.1166699981198,45.3883299999516,"Grab Van Veen"
1456,-4.42,2.46,1.23,8.67,0.131400421261787,0.106326222419739,0.083372786641121,-113,-59.1166699997213,45.4250000007913,"Grab Van Veen"
1457,-3.79,2.94,1.83,5.23,0.142533972859383,0.108138978481293,0.080423712730408,-120,-59.1166699989993,45.4500000008014,"Grab Van Veen"
1458,5.26,3,-1.24,6.14,0.133534252643585,0.085503086447716,0.051818076521158,-209,-59.1249999976436,45.6583300001656,"Grab Van Veen"
1459,5.5,1.87,0.64,2.78,0.098792798817158,0.068702585995197,0.048286095261574,-179,-59.116669999288,45.733330000284,"Grab Van Veen"
1460,4.15,2.68,-0.61,6.23,0.072898060083389,0.057967040687799,0.04775508120656,-192,-59.116669999606,45.7833300006114,"Grab Van Veen"
1461,4.7,2.08,1.33,3.61,0.10015045106411,0.070974975824356,0.051586721092463,-156,-59.2416699995896,45.7833300003796,"Grab Van Veen"
1462,4.95,2.79,1.02,6.55,0.153330028057098,0.109922878444195,0.081421062350273,-139,-59.3666699988699,45.7833300000584,"Grab Van Veen"
1463,3.52,1.85,1.31,11.4,0.220598921179771,0.144494071602821,0.075097978115082,-142,-59.3583299995868,45.6166700006664,"Grab Van Veen"
1464,2.33,1.71,2.73,10.99,0.223235294222832,0.14290888607502,0.071339294314384,-113,-59.3166699983773,45.6000000005125,"Grab Van Veen"
1465,-2.75,3.1,1.16,3.06,0.192299231886864,0.132112666964531,0.071919269859791,-136,-59.3666699995096,45.5333299999208,"Grab Van Veen"
1466,-0.88,3.14,-0.1,1.39,0.131028860807419,0.094899490475655,0.059007782489061,-83,-59.3583299984216,45.4499999998137,"Grab Van Veen"
1468,1.24,1.32,0.64,19.15,0.119529463350773,0.088114000856876,0.06893166154623,-124,-59.328329999977,45.3316700011279,"Grab Van Veen"
1469,3.17,1.54,3.04,12,0.121858008205891,0.09157171100378,0.072773896157742,-98,-59.3066699983463,45.3216699993774,"Grab Van Veen"
1470,-2.81,2.79,0.45,1.54,0.118695847690105,0.086659714579582,0.06502477824688,-81,-59.3583299976292,45.2000000005152,"Grab Van Veen"
1472,4.8,2.67,0.58,3.72,0.109595917165279,0.078041531145573,0.052403386682272,-152,-59.3583299995182,45.08333000055,"Grab Van Veen"
1473,3.46,2.07,1.9,5.6,0.109363697469234,0.084392793476582,0.045870464295149,-172,-59.3333299984908,44.9166699998829,"Grab Van Veen"
1474,3.56,2.4,1.18,8.02,0.096719481050968,0.074543453752995,0.043599292635918,-135,-59.3166699989675,44.8333300000744,"Grab Van Veen"
1475,3.16,2.3,1.33,10.14,0.086222037672997,0.061243873089552,0.046572927385569,-193,-59.3333300000264,44.7500000010464,"Grab Van Veen"
1476,6.69,2.09,-0.03,1.97,0.09468936175108,0.068798832595348,0.056546807289124,-131,-59.3333299986574,44.6666700009051,"Grab Van Veen"
1477,1.01,0.74,-0.74,7.39,0.119464918971062,0.09568864107132,0.083352878689766,-46,-59.5333300000045,44.583330000177,"Grab Van Veen"
1479,5.7,2.62,-0.19,2.91,0.077679522335529,0.059000086039305,0.043827477842569,-217,-59.7499999985962,44.6666699997435,"Grab Van Veen"
1480,3.92,2.38,1.4,3.53,0.067038223147392,0.052278075367212,0.037620719522238,-183,-59.7250000000815,44.7499999999502,"Grab Van Veen"
1481,4.09,2.87,0.93,5.55,0.069755263626575,0.053005278110504,0.038068939000368,-158,-59.7499999998802,44.8333300014035,"Grab Van Veen"
1482,2.85,1.5,2.99,13.34,0.078363820910454,0.054985623806715,0.023647332563996,-198,-59.6749999983887,44.9166700001407,"Grab Van Veen"
1483,4.05,1.71,2.22,7.17,0.105462327599525,0.068714395165443,0.035070322453976,-134,-59.6083300008844,45.0500000003264,"Grab Van Veen"
1484,3.54,1.55,2.54,9.98,0.10460902005434,0.068641856312752,0.035443428903818,-129,-59.6166699996757,45.0583300001362,"Grab Van Veen"
1485,3.57,1.74,1.56,13.57,0.110237747430801,0.074103966355324,0.043903682380915,-96,-59.6083299992714,45.100000000297,"Grab Van Veen"
1486,-3.01,2.75,1.01,2.41,0.112493552267551,0.078848481178284,0.05403072014451,-104,-59.5999999983893,45.1666700008478,"Grab Van Veen"
1487,2.49,2.08,0.49,8.59,0.113532468676567,0.09121809899807,0.078424736857414,-137,-59.5999999984291,45.3333299993206,"Grab Van Veen"
1488,2.51,2.13,0.39,9.49,0.118396937847137,0.099552907049656,0.084671154618263,-120,-59.5833299994597,45.391670000473,"Grab Van Veen"
1490,4.17,2.37,1.03,6.92,0.134623691439629,0.114291042089462,0.09657084941864,-149,-59.6016699992977,45.4333299999299,"Grab Van Veen"
1491,2.77,3.21,-0.33,3.63,0.160469353199005,0.131149411201477,0.105995535850525,-154,-59.6016699989659,45.4666699999811,"Grab Van Veen"
1492,1.6,2.77,-0.05,5.15,0.186077177524567,0.14872419834137,0.117574647068977,-135,-59.6333299997411,45.500000000651,"Grab Van Veen"
1493,3.01,4,-0.57,2.82,0.201098129153252,0.156447470188141,0.117491580545902,-129,-59.6016699994568,45.5350000010642,"Grab Van Veen"
1494,3.17,4.34,-0.07,3.19,0.207877978682518,0.157954707741737,0.114537544548512,-190,-59.6000000000463,45.5666700008271,"Grab Van Veen"
1495,5.13,3.8,0.15,4.27,0.20292617380619,0.150799259543419,0.104059897363186,-163,-59.5999999989653,45.6183300007696,"Grab Van Veen"
1497,4.31,3.74,-0.04,4.98,0.134793967008591,0.096005246043205,0.065765552222729,-133,-59.6499999988886,45.71666999991,"Grab Van Veen"
1498,3.56,2.74,-0.38,5.78,0.124854639172554,0.091498374938965,0.065851762890816,-128,-59.6249999992989,45.7500000004981,"Grab Van Veen"
1499,3.69,3.12,0.24,6.34,0.123090595006943,0.091699220240116,0.068768970668316,-125,-59.6166699994283,45.7666699989174,"Grab Van Veen"
1501,-0.83,4.69,0.74,2.14,0.090954430401325,0.073220007121563,0.059861332178116,-117,-59.7249999993518,45.7666699999272,"Grab Van Veen"
1502,5.49,2.19,0.74,2.24,0.083935491740704,0.065655589103699,0.052415188401937,-122,-59.7416699991694,45.7500000007155,"Grab Van Veen"
1503,5.77,2.84,0.7,4.27,0.105729341506958,0.076770901679993,0.056400325149298,-159,-59.7416699994441,45.7166700003361,"Grab Van Veen"
1504,5.18,2.27,0.76,2.55,0.166371285915375,0.120647341012955,0.084789760410786,-161,-59.7249999997359,45.6449999999205,"Grab Van Veen"
1505,3.69,2.5,1.2,3.48,0.185299336910248,0.141137406229973,0.103384248912334,-150,-59.7433299984741,45.5916700004874,"Grab Van Veen"
1507,5.22,2.23,0.4,2.92,0.183409795165062,0.14932955801487,0.120675750076771,-143,-59.6833299982879,45.4833300002541,"Grab Van Veen"
1509,4.6,3.91,0.15,2.93,0.156207054853439,0.137000873684883,0.118877992033958,-141,-59.7333299987707,45.3999999994479,"Grab Van Veen"
1510,3.07,2.34,0.97,5.23,0.144878059625626,0.129117295145988,0.114150166511536,-137,-59.7166700001002,45.383330001166,"Grab Van Veen"
1511,3.11,2.48,0.66,6.29,0.134716868400574,0.12004404515028,0.107029877603054,-121,-59.7083299982551,45.3633299998328,"Grab Van Veen"
1512,1.33,3.35,-0.32,4.04,0.129531860351563,0.112882666289806,0.100159093737602,-121,-59.6999999981877,45.353330000356,"Grab Van Veen"
1516,1.3,3.53,-0.48,3.28,0.132977604866028,0.10594654083252,0.081051290035248,-108,-59.7199999989714,45.1499999994923,"Grab Van Veen"
1517,2.91,2,-1.39,11.03,0.126338914036751,0.098527729511261,0.072439424693584,-106,-59.7199999981298,45.1316699999031,"Grab Van Veen"
1519,3.95,1.9,1.57,13.21,0.118115872144699,0.085644282400608,0.055274300277233,-122,-59.6899999981011,45.0983300004057,"Grab Van Veen"
1520,0.61,1.5,-1.47,4.49,0.130498141050339,0.103701986372471,0.075069934129715,-90,-59.7416700002216,45.0833300010621,"Grab Van Veen"
1521,4.72,1.96,0.82,5.83,0.189405351877213,0.172317519783974,0.149105906486511,-131,-59.8333299982285,45.0833299995727,"Grab Van Veen"
1522,3.13,1.34,1.52,14.64,0.133484914898872,0.106901824474335,0.082734256982803,-108,-59.7266699996112,45.1466700009314,"Grab Van Veen"
1524,1.85,1.31,1.99,20.96,0.270389527082443,0.261754810810089,0.252787411212921,-145,-59.9000000001855,45.2083299999675,"Grab Van Veen"
1525,4.08,2.18,0.65,6.18,0.204791411757469,0.194847524166107,0.18683522939682,-132,-59.8416699985535,45.2750000006599,"Grab Van Veen"
1526,4.41,2.33,0.71,2.86,0.186042919754982,0.175605043768883,0.165259718894959,-140,-59.8333299990042,45.3333299986619,"Grab Van Veen"
1527,2.79,2.14,1.35,7.47,0.185138911008835,0.170615836977959,0.156419560313225,-136,-59.833329998423,45.3666700005765,"Grab Van Veen"
1528,2.84,2.31,0.9,8.93,0.190421983599663,0.169063910841942,0.149271428585052,-114,-59.8333299989399,45.4000000006923,"Grab Van Veen"
1529,2.52,2.14,2.06,6.42,0.194010958075523,0.163159981369972,0.136547833681107,-141,-59.8333300002673,45.4500000001672,"Grab Van Veen"
1532,5.32,2.09,0.5,3.42,0.144765451550484,0.108385570347309,0.07952393591404,-165,-59.891669999589,45.6083300007921,"Grab Van Veen"
1533,5.46,2.42,0.54,4.51,0.135528892278671,0.098919048905373,0.071234710514545,-160,-59.8916699977046,45.6333300003447,"Grab Van Veen"
1534,5.7,3.1,0.65,4,0.122407786548138,0.090152658522129,0.06630501896143,-147,-59.8916699985573,45.650000000546,"Grab Van Veen"
